,title,about,genre
59,Render Unto Caesar: The Struggle Over Christ and Culture in the New Testament,"
Description
The revered Bible scholar and author of The Historical Jesus explores the Christian culture wars--the debates over church and state--from a biblical perspective, exploring the earliest tensions evident in the New Testament, and offering a way forward for Christians today.Leading Bible scholar John Dominic Crossan, the author of the pioneering work The Historical Jesus,  provides new insight into the Christian culture wars which began in the New Testament and persist strongly today. For decades, Americans have been divided on how Christians should relate to government and lawmakers, a dispute that has impacted every area of society and grown more rancorous over the past forty years. But as Crossan makes clear, this debate isn't new; it can be found in the New Testament itself, most notably in the tensions between Luke-Acts and Revelation. In the texts of Luke-Acts, Rome is considered favorably. In the book of Revelation, Rome is seen as the embodiment of evil in the world. Yet there is an alternative to these two extremes, Crossan explains. The historical Jesus and Paul, the earliest Christian teachers, were both strongly opposed to Rome, yet neither demonized the Empire. Crossan sees in Jesus and Paul's approach a model for Christians today that can be used to cut through the acrimony and polarization roiling our society and dividing us. 
",Biblical
60,Cultural Backgrounds Study Bible-NIV: Bringing to Life the Ancient World of Scripture,"
Description
Discover new dimensions of insight with a behind-the-scenes tour of the ancient worldYou've heard many Bible stories hundreds of times, but how many details are you missing? Sometimes a little context is all you need to discover the rich meaning behind even the most familiar stories of Scripture. That's what the NIV Cultural Backgrounds Study Bible provides. Every page of this NIV Bible is packed with expert insight into the customs, culture, and literature of biblical times. These fascinating explanations will serve to clarify your study of the Scriptures, reinforcing your confidence and bringing difficult passages of Scripture into sharp focus.The Bible was originally written to an ancient people removed from us by thousands of years and thousands of miles. The Scriptures include subtle culturally based nuances, undertones, and references to ancient events, literature and customs that were intuitively understood by those who first heard the texts read. For us to truly understand the Scriptures as they did, we need a window into their world and language.The NIV Cultural Backgrounds Study Bible, with notes from Dr. John H. Walton (Wheaton College) in the Old Testament and Dr. Craig S. Keener (Asbury Theological Seminary) in the New Testament, brings the ancient world of Scripture to life for modern readers. Features: 
Complete text of the accurate, readable, and clear New International Version (NIV)
2017 ECPA Bible of the Year Recipient
Targeted book introductions explain the context in which each book of the Bible was written
Insightful and informative verse-by-verse study notes reveal new dimensions of insight to even the most familiar passages
Key Old Testament (Hebrew) and New Testament terms are explained and expanded upon in two helpful reference features
Over 300 in-depth articles on key contextual topics
375 full-color photos, illustrations, and images from around the world
Dozens of charts, maps, and diagrams in vivid color
Words of Jesus in red
Cross references, a concordance, indexes and other helps for Bible study
8.9-point type size

",Biblical
61,Phoebe: A Story,"
Description
Sometime around 56 AD, the apostle Paul wrote to the church in Rome. He entrusted this letter to Phoebe, whom he describes as the deacon of the church at Cenchreae and a patron of many. But who was this remarkable woman? Biblical scholar and popular author and speaker Paula Gooder imagines Phoebe's story--who she was, the life she lived, and her first-century faith--and in doing so opens up Paul's world, giving a sense of the cultural and historical pressures that shaped his thinking and the faith of the early church. After the narrative, Gooder includes an extensive notes section with comments on the historical context, biographical details, cultural practices, and more. Rigorously researched, this is a book for anyone who wants to engage more deeply and imaginatively with Paul's theology.
",Biblical
62,Two Powers in Heaven,"
Description
In his now classic Two Powers in Heaven, Alan Segal examines rabbinic evidence about early manifestations of the two powers heresy within Judaism. Segal sheds light upon the development of and relationships among early Christianity, Gnosticism, and Merkabah mysticism and demonstrates that belief in the two powers in heaven was widespread by the first century, and may have been a catalyst for the Jewish rejection of early Christianity. An important addition to New Testament and Gnostic scholarship by this much revered scholar, Segal's Two Powers in Heaven is made available once again for a new generation.
",Biblical
63,Introducing the New Testament: A Short Guide to Its History and Message,"
Description
A quick and focused guide to the New Testament of the Bible.This rich and practical handbook--an abridged edition of the major textbook An Introduction to the New Testament--brings the best of New Testament scholarship to the church and makes it accessible to the everyday reader.Introducing the New Testament focuses on historical questions dealing with authorship, date, sources, purpose, and destination of the New Testament books. By honing in on the essentials, renowned Bible scholars D. A. Carson and Douglas Moo ensure that each book is accurately understood within its historical and cultural settings.For each New Testament document, the authors also provide: 
A summary of that book's content.
Discussion of the book's theological contribution to the overall canon.
End-of-chapter questions for group discussion or personal reflection.
A bibliography of further resources.
Introducing the New Testament makes the words, history, and culture of biblical times come alive for readers. Laypersons as well as church leaders will gain a solid understanding of the historical background and theological message of the New Testament and be inspired to apply biblical truths to their lives.
",Biblical
64,Catholicism for Dummies,"
Description
Peer through the stained glass and get an inside look at Christianity's most popular religion Catholicism can seem a bit mysterious to non-Catholics--and even Catholics. Embrace your curiosity and turn to Dummies for answers! Full of fascinating facts and written in a friendly style, Catholicism For Dummies explains the basics of Catholic beliefs like the importance of Sunday Mass; the seven sacraments; the purity of the Blessed Virgin Mary; heaven, hell, and purgatory; the Trinity; and so much more. You'll learn about the Catholic perspective on women as priests, saints as examples of how to live, and prayer as the basis of a relationship with God. This easy-to-read resource offers an overview of a rich and diverse faith. You'll also discover:   The ins and outs of living as a Catholic and why followers of the faith observe traditions like attending Mass on certain days of the year, praying the rosary, and not eating meat on Fridays Information on what the pope does, how he is selected, the history of the Vatican, and what it's like to be a priest in today's society Details about the church's position on modern social issues, like poverty, abortion and the death penalty, same-sex marriage, and contraception  Whether you're a cradle Catholic or just curious about the world's second largest religion, Catholicism For Dummies has the answers you're seeking to a faith that's been around for thousands of years. Order your copy today.
",Biblical
65,The Gospel on the Ground - Bible Study Book with Video Access: The Grit and Glory of the Early Church in Acts,"
Description
        Come along with biblical culturalist Kristi McLelland as she unpacks the life of the early church in the book of Acts and shows us that the kingdom of God is always on the move, always looking outward to bring meaning and joy to a world searching for true fulfillment and hope. Explore the call of Jesus to His disciples then and to us today. See how God's Word can sustain us even in the most difficult of times and embrace the transformative grace we experience as children of God in His kingdom of celebration. Features: 
Leader helps to guide questions and discussions within small groups
6 weeks of personal study to be completed between the 7 group sessions
Access to 7 teaching videos, approximately 50-60 minutes per session, available by redeeming a code printed in the back of the study book  
Benefits: 
Gain deeper insight into the biblical world, including fresh perspective on familiar Bible stories.
Ignite a passion to be on mission by examining the work of the early church.
Find deep purpose and meaning at the table of God.
Find joy in the communal aspect of faith.
See how God's redemptive purposes are unstoppable in the Book of Acts.

",Biblical
66,"The Magi: Who They Were, How They've Been Remembered, and Why They Still Fascinate","
Description
George Tyrrell insisted that the quest for the historical Jesus was no more than scholars staring into a well to see their own reflections staring back. Jesus is the mirror image of those who study him. A similar phenomenon accompanies the quest for the historical Magi, those mysterious travelers who came from theEast, following a star to Bethlehem. In this work, ancient historian and scholar Eric Vanden Eykel helps readers better understand both the Magi and the ancient and modern interpreters who have tried to study them. He shows how, from a mere twelve verses in the Gospel of Matthew, a varied and vast literary and artistic tradition was born. The Magi examines the birth of the Magi story;its enrichments, embellishments, and expansions in apocryphal writing and early Christian preaching;its artistic expressions in catacombs, icons, and paintings and its modern legacy in novels, poetry, and music. Throughout, the book explores the fascination the Magi story elicits in both ancient and modern readers and what the legacy of the Magi story tells us about its storytellers--and ourselves.
",Biblical
67,"NKJV Study Bible, Imitation Leather, Brown, Red Letter Edition, Comfort Print: The Complete Resource for Studying God's Word","
Description
The full text of the trustworthy New King James Version with robust study notes and dozens of study resources in a convenient size to help you grow deeper in your faith.With more than 2 million copies sold, it's no secret that the NKJV Study Bible is a reliable guide for your journey into God's Word. This Bible provides a complete resource for study, including thousands of notes, articles, extensive cross-references, and features contributed by top evangelical scholars. These multilayered study tools, combined with the accuracy and beauty of the New King James Version, make this Bible a perfect choice to help you understand and deeply engage with Scripture.Features include: 

Over 15,000 verse-by-verse study notes provide helpful comments on passages of Scripture

Bible times and culture notes to better understand what life was like when the Bible was written
Word studies with Strong's numbers

Extensive cross-reference system with translation notes allow you to find related passages quickly and easily

Over 100 articles for an in-depth look at key doctrinal themes to expand your theological understanding

In-text maps and charts show a visual representation of various locations and teachings found in the Bible

Book introductions, outlines, and timelines provide a concise overview of the background and historical context of the book about to be read

Prayers of the Bible of nearly 100 prayers in the Bible, who prayed them, and what they prayed about.

Prophecies of The Messiah Fulfilled in Christ provides 43 Old Testament prophecies and where they have been fulfilled in the New Testament.

Miracles of Christ shows where you can find 37 miracles in the Gospels.

Concordance with over 1,000 terms provides an alphabetical listing of important passages by key words

Full color maps show the layout of Israel and other biblical locations for better context

Ribbon markers make it easy to navigate and keep track of where you were reading

Durable and flexible Smyth-sewn binding allows the Bible to lay flat wherever you are reading
Easy-to-read 9-point NKJV Comfort Print


",Biblical
68,Nelson's Illustrated Bible Dictionary: New and Enhanced Edition,"
Description
Nelson's Illustrated Bible Dictionary is the most comprehensive and up-to-date Bible dictionary available. With a fresh new look and updated photographs, this new and enhanced edition is a wealth of basic study information with more than 7,000 entries plus more than 500 full-color photographs, maps, and pronunciation guides.Features include: 
Cross-references to major translations
More than 7,000 up-to-date entries
More than 500 full-color photographs and maps
Enlarged type size for easier reading
Visual Survey of the Bible from The Open Bible


",Biblical
69,The Pharisees,"
Description
A multidisciplinary appraisal of the Pharisees: who they were, what they taught, and how they've been understood and depicted throughout historyFor centuries, Pharisees have been well known but little understood--due at least in part to their outsized role in the Christian imagination arising from select negative stereotypes based in part on the Gospels. Yet historians see Pharisees as respected teachers and forward-thinking innovators who helped make the Jewish tradition more adaptable to changing circumstances and more egalitarian in practice. Seeking to bridge this gap, the contributors to this volume provide a multidisciplinary appraisal of who the Pharisees actually were, what they believed and taught, and how they have been depicted throughout history. The topics explored within this authoritative resource include: 
the origins of the Pharisees
the meaning of the name ""Pharisee""
Pharisaic leniency, relative to the temple priesthood, in judicial matters
Pharisaic concerns for the Jewish laity
Pharisaic purity practices and why they became popular
the varying depictions of Pharisaic practices and beliefs in the New Testament
Jesus's relationship to the Pharisees
the apostle Paul and his situation within the Pharisaic tradition
the question of continuity between the Pharisaic tradition and Rabbinic Judaism
the reception history of the Pharisees, including among the rabbis, the church fathers, Rashi, Maimonides, Luther, and Calvin
the failures of past scholarship to deal justly with the Pharisees
the representations, both positive and negative, of the Pharisees in art, film, passion plays, and Christian educational resources
how Christian leaders can and should address the Pharisees in sermons and in Bible studies
Following the exploration of these and other topics by a team of internationally renowned scholars, this volume concludes with an address by Pope Francis on correcting the negative stereotypes of Pharisees that have led to antisemitic prejudices and finding resources that ""will positively contribute to the relationship between Jews and Christians, in view of an ever more profound and fraternal dialogue."" Contributors: Luca Angelelli, Harold W. Attridge, Vasile Babota, Shaye J. D. Cohen, Philip A. Cunningham, Deborah Forger, Paula Fredriksen, Yair Furstenburg, Massimo Grilli, Susannah Heschel, Angela La Delfa, Amy-Jill Levine, Hermut Löhr, Steve Mason, Eric M. Meyers, Craig E. Morrison, Vered Noam, Henry Pattarumadathil, Adele Reinhartz, Jens Schröter, Joseph Sievers, Matthias Skeb, Abraham Skorka, Günter Stemberger, Christian Stückl, Adela Yarbro Collins, and Randall Zachman.
",Biblical
70,"Breath of Life (Parts 1-3): Three Breaths That Shaped Humanity, Parts 1 - 3","
Description
        3-Part DVD Set (1 package with 3 DVDs) Every breath we take is a miracle and tells us something profound about the nature of God. From the award-winning Kooman Brothers (She Has A Name, Dream) Breath of Life features leading voices from the worlds of faith and creativity. Episode 1 DVD:  The First Breath that shaped humanity took place in the Garden of Eden, when God breathed His living Spirit into Adam. With stunning cinematography and an unforgettable score, the filmmakers invite audiences to see the Genesis creation story like they never have before. What does it really mean to be made in God's image? How can we inhale the living breath of God and exhale it into the world? Episode 2 DVD:  The Second Breath that shaped humanity came from the lungs of Jesus as He died on the cross. The fate of humanity hinges upon this ""It is finished"" moment because the final breath of Christ on the cross was the breath of redemption for all humanity who believe in Him. Episode 3 DVD:  The Third Breath that shaped humanity was breathed by Jesus upon His disciples after He rose from the dead having conquered sin and death. This farthest reaching breath of God is still the greatest and most invaluable gift available to humanity. Explore what it means to be filled with the resurrection power of God and experience the living breath of God's Spirit in your daily life.  Parts 1-3 DVDs Run Time: 135 Minutes (plus Trailers) Format: DVD (3 Discs) Size: 5 1/4 x 7 1/2 Weight: 6 oz Casing: Keep Case Region Code: 0 (playable in all regions) 
",Biblical
71,Zondervan's Compact Bible Dictionary (Superaver),"
Description
A fact-and-image-filled guide to the arts, cultures, geography, geology, theologies, philosophies, and lifestyles of biblical times. Easy to use, and full of a wealth of information, the Zondervan Compact Bible Dictionary will equip your study of the Bible.The dictionary features: 
Concise definitions of persons, places, objects, events, and concepts
Over 6,000 entries
Summaries of the books of the Bible
Information about archaeological finds in the Holy Land
Hundreds of illustrations
Maps of the ancient world from the time of Abraham to the height of the Roman Empire (2000 B.C.-A.D. 117)
Conservative scholarship that is comprehensive in scope
Ideal usefulness for laypersons, students, teachers, and pastors

",Biblical
72,"The New Testament in Antiquity, 2nd Edition: A Survey of the New Testament Within Its Cultural Contexts","
Description
This completely revised and updated second edition of The New Testament in Antiquity skillfully develops how Jewish, Hellenistic, and Roman cultures formed the essential environment in which the New Testament authors wrote their books and letters. Understanding of the land, history, and culture of the ancient world brings remarkable new insights into how we read the New Testament itself.Throughout the book, numerous features provide windows into the first-century world. Nearly 500 full color photos, charts, maps, and drawings have been carefully selected. Additional features include sidebars that integrate the book's material with issues of interpretation, discussion questions, and bibliographies.
",Biblical
73,Rediscovering Scripture's Vision for Women: Fresh Perspectives on Disputed Texts,"
Description
 IVP Readers' Choice Award  Does God call women to serve as equal partners in marriage and as leaders in the church? The answer to this straightforward question is deeply contested. Into the fray, Lucy Peppiatt offers her work on interpretation of the Bible and Christian practice. With careful exegetical work, Peppiatt considers relevant passages in Ephesians, Colossians, 1 Peter, 1 Timothy, and 1 Corinthians. There she finds a story of God releasing women alongside men into all forms of ministry, leadership, work, and service on the basis of character and gifting, rather than biological sex.Those who see the overturning of male-dominated hierarchy in the Scriptures, she argues, are truly rediscovering an ancient message--a message distorted by those who assumed that a patriarchal world, which they sometimes saw reflected in the Bible, was the one God had ordained.
",Biblical
74,Sitting at the Feet of Rabbi Jesus: How the Jewishness of Jesus Can Transform Your Faith,"
Description
A rare chance to know Jesus as his first disciples knew him.What would it be like to journey back to the first century and sit at the feet of Rabbi Jesus as one of his Jewish disciples? How would your understanding of the gospel have been shaped by the customs, beliefs, and traditions of the Jewish culture in which you lived?Sitting at the Feet of Rabbi Jesus will change the way you read Scripture and deepen your understanding of the life of Jesus. It will also help you to adapt the rich prayers and customs you learn about to your own life, in ways that both respect and enrich your Christian faith.Sitting at the Feet of Rabbi Jesus takes you on a fascinating tour of the Jewish world of Jesus, offering inspirational insights that can transform your faith. Ann Spangler and Lois Tverberg paint powerful scenes from Jesus' ministry, immersing you in the prayers, feasts, history, culture, and customs that shaped Jesus and those who followed him.In these pages, you will: 
Hear the parables as they must have sounded to first-century Jews, powerful and surprising.
Join conversations among the rabbis of Jesus' day.
Watch with new understanding as the events of Jesus' life unfold.
Experience new excitement about the roots of your Christian faith.
This expanded edition includes a discussion guide for both individuals and groups, and instructions for a simple home Passover Seder celebration.
",Biblical
75,Experiencing God's Presence,"
Description
After many years of writing in her prayer journal, missionary Sarah Young decided to be more attentive to the Savior's voice and listen for what He was saying to her. The result was Jesus Calling, a collection of personal reflections based on Jesus' own words of hope, guidance, and peace found in the Scriptures. Through these messages, countless people have been encouraged to experience a deeper relationship with the Lord as they also learn to listen for His voice in the pages of the Bible.In Experiencing God's Presence,  the first study in the Jesus Calling Bible Study Series,  you will be encouraged to lay down your cares and just spend time each day with your heavenly Father. As you follow the Lord's instruction to ""be still, and know that I am God"" (Psalm 46:10), you will encounter His peace, be filled with His strength, gain a new perspective on your situation, and experience the full life that only He can provide. Each of the Jesus Calling Bible Studies include devotional readings from Jesus Calling,  selected passages of Scripture for reflection, Bible Study questions, and additional questions and activities to help you apply and live out the material. This study can be used for personal reflection and Bible study or in a small-group setting.
",Biblical
76,Unspoken (Leader's Guide): Giving Voice to the Forgotten Truth About Christianity,"
Description
The Unspoken Documentary and corresponding curriculum provides an in-depth look into the Christian heritage of Africa and people of African descent, intended to dispel the notion of Christianity being an exclusively white man's religion.
",Biblical
77,A History of the Bible: The Book and Its Faiths,"
Description
A literary history of our most influential book of all time, by an Oxford scholar and Anglican priest In our culture, the Bible is monolithic: It is a collection of books that has been unchanged and unchallenged since the earliest days of the Christian church. The idea of the Bible as Holy Scripture, a non-negotiable authority straight from God, has prevailed in Western society for some time. And while it provides a firm foundation for centuries of Christian teaching, it denies the depth, variety, and richness of this fascinating text. In A History of the Bible, John Barton argues that the Bible is not a prescription to a complete, fixed religious system, but rather a product of a long and intriguing process, which has inspired Judaism and Christianity, but still does not describe the whole of either religion. Barton shows how the Bible is indeed an important source of religious insight for Jews and Christians alike, yet argues that it must be read in its historical context--from its beginnings in myth and folklore to its many interpretations throughout the centuries. It is a book full of narratives, laws, proverbs, prophecies, poems, and letters, each with their own character and origin stories. Barton explains how and by whom these disparate pieces were written, how they were canonized (and which ones weren't), and how they were assembled, disseminated, and interpreted around the world--and, importantly, to what effect. Ultimately, A History of the Bible argues that a thorough understanding of the history and context of its writing encourages religious communities to move away from the Bible's literal wording--which is impossible to determine--and focus instead on the broader meanings of scripture.
      ",Biblical
78,Rose Book of Bible and Christian History Time Lines: More Than 6000 Years at a Glance,"
Description
Rose Book of Bible and Christian History Time Lines is one of the top Bible time lines sold through Christian bookstores. It includes 20 feet of time lines in one beautiful hard-bound book! Compare Bible history, world history, and Middle Eastern rulers and empires side by side. Then unfold this giant Bible time line poster and put it up on the wall or down the church hallway. This dramatic timeline is guaranteed to grab people's attention in Bible study and adult Sunday school.This incredible Bible time line not only covers events from Genesis to Revelation, it also covers all of church history, including the expansion of Christianity and the persecution of Christians around the world, as well as the history of Bible translation.The Rose Book of Bible and Christian History Time Lines is printed on heavy chart paper and can be taken out of the book and unfolded out to full length. See the comparison chart below to see why Rose Book of Bible and Christian History Time Lines is one of the best available.10-Foot-Long Bible Time Line Includes: 
Hundreds of key people and events from Genesis to Revelation
Events from world history and Middle Eastern history to give you a comparison
Dates of kings, prophets, battles, births, and deaths
Colorful photos and illustrations
Larger print than most time lines
10-Foot-Long Church History Time Line Includes: 
Beginning with the life of Jesus, all of the major events through modern day
More than 300 key people and events that all Christians should know
Emphasis on world missions, the expansion of Christianity, and Bible translation in other languages
Packed with colorful photos
Sample comparisons of Bible history and world history side by side. This indispensable Bible study tool is a great addition for any church resource library, Christian school, or homeschoolers classroom.
      ",Biblical
79,When Rocks Cry Out,"
Description
        The #1 Dallas Morning News regional nonfiction bestseller now throws open its earth shattering secrets for the entire world to see! Gripping from its opening page, WHEN ROCKS CRY OUT pulls you into a real-life deadly chase that uncovers the 'Forbidden Histories' of a 16th century friar who followed Columbus into the Americas. Uncovered ancient maps and writings show the real ruins of four of the Seven Ancient Wonders of the World that were thought to have vanished from the earth. The secrets hidden within those Wonders explode the very foundations of what we thought we knew about the world and where we had come from. Listed by the Dallas Community Colleges as a ""must read,"" WHEN ROCKS CRY OUT ties together riddles from the Old Testament with ruins of abandoned cities that are thousands of years old...and thousands of miles away from where we thought those cities would be. Often reading like a page-turning novel, this could be one of the most important books written in the last 500 years. From the discovery of Egypt's lost ancient capital, Memphis, to a stunning hidden burial city built by the Pharaohs, to the secret ruins of King David's famed city, this book moves past recent promises about 'codes' and brings you to the real-life secret that was the explosive reason for the creation of the codes. Da Vinci's Code? Solomon's Key? Those clever puzzles can't reach the significance of the mysteries unraveled in this book. And the things in this book are real! WHEN ROCKS CRY OUT...it is a book for those who have reached a point in their life when they just want to know the truth. Finally, we can trace where our 'blood' has been and what our 'blood' has done.
      ",Biblical
80,Revelation Through Old Testament Eyes,"
Description
        Through Old Testament Eyes is a new kind of commentary series that illuminates the Old Testament backgrounds, allusions, patterns, and references saturating the New Testament. This knowledge was second nature to the New Testament authors and their audiences, but often isn't the case for today's readers. Bible teachers, preachers, and students committed to understanding Scripture will gain insight through these rich Old Tes tament connections, which clarify puzzling passages and explain others in fresh ways. In Revelation Through Old Testament Eyes, Tremper Longman demonstrates that the confusion associated with the images throughout Revelation arises from unfamiliarity with symbolism that Revelation's first readers would have readily comprehended. Avoiding overly technical discussions and interpretive debates to concentrate on Old Testament influences, Revelation Through Old Testament Eyes combines rigorous, focused New Testament scholarship with deep respect for the entire biblical text. As an Old Testament scholar, I learned much from this excellent contribution by a seasoned and thoughtful colleague; as a Christian, my new understanding led to worship. This is a volume that pastors, scholars, and laypeople will find a valuable companion to reading and studying the canon's final book. --Lissa M. Wray Beal, Providence Theological Seminary  There is no more sure-footed guide to this mysterioius book than a premier Old Testament scholar like Tremper Longman. This exceptionally clear and cogent commentary will open your eyess to this capstone volume of the New Testament like never before. --Mark L. Strauss, Bethel Seminary In short, to really get into a place where one can understand John's Scripture-saturated mind(which involves many more allusions and echoes than Old Testament quotes) you need a guide who himself has a Scripture-saturated mind. Tremper Longman is your man, for he has labored long in the scriptural vineyard, and always provides us with the good fruit of careful interpretation. --Ben Witherington III, Asbury Theological Seminary
      ",Biblical
81,Twelve More Women of the Bible: Life-Changing Stories for Women Today (Study Guide),"
Description
In this twelve-session video Bible study (DVD/video streaming sold separately), some of today's best-loved Christian authors and speakers look at the spiritual lessons learned from twelve women in the Bible and what they mean for you today.As you look at each of these women's lives, you will discover how to: 
Apply biblical lessons to your own modern-day struggles.
Live through your failures as well as your successes.
Draw near to God in a world filled with trials.
Find lasting contentment in every situation.
Overcome rejection and insecurity . . . and much more.
This fresh look at these women in the Bible will help you and your group discover new insights into God's character, persevere through difficult times, and find joy in the hope that Jesus provides. This study guide includes background information on each woman, group discussion questions, Bible exploration, and personal study and reflection materials for in-between sessions.You'll study the lives of . . .
Proverbs 31 Woman:  How Not to Do It All (Karen Ehman)
Deborah: Fight Like a Girl (Bianca Juarez Olthoff)
Shulamite Woman: We Had God at Hello (Lisa Harper)
Ruth: Staying Focused in a World of Distractions (Chrystal Evans Hurst)
Puah and Shiphrah: How to Fight Your Fears (Margaret Feinberg)
Esther: Letting God Be in Control (Courtney Joseph)
Priscilla: Living a Life of Blessed Ordinary (Karen Ehman)
Mary and Martha: Finding Life in Death (Bianca Juarez Olthoff)
Bent Woman: We've Got God's Complete Attention (Lisa Harper)
Woman with the Issue of Blood: When Persistence Pays Off (Chrystal Evans Hurst)
Elizabeth: How to Win the Waiting Game (Margaret Feinberg)
Anna: How to Live a Life Devoted to God (Courtney Joseph)
Designed for use with Twelve More Women of the Bible Video Study 9780310081487 (sold separately).
",Biblical
82,The Bible for Dummies,"
Description
The Bible For Dummies (9781119293507) was previously published as The Bible For Dummies (9780764552960). While this version features a new Dummies cover and design, the content is the same as the prior release and should not be considered a new or updated product. Discover the world's all-time bestseller in an entirely new lightNinety percent of Americans own a copy of the Bible, and while it's the most widely read book, it's also the least understood. Regardless of your religion, understanding the Bible brings much of Western art, literature, and public discourse into greater focus--from Leonardo da Vinci's Last Supper painting to the Wachowski brothers' The Matrix movies. People have historically turned to religion to deal with tragedy and change, and with the right insight, the Bible can be an accessible, helpful guide to life's big questions. The Bible For Dummies appeals to people of all faiths, as well as those who don't practice any particular religion, by providing interfaith coverage of the entire Bible and the often fascinating background information that makes the Bible come alive. You'll find answers to such questions as:   Where did the Bible come from? Who wrote the Bible? How is the Bible put together?  Follow the history of the Bible from its beginning thousands of years ago as tattered scrolls to its status as the bestseller of all time. The Bible For Dummies covers these topics and more:   Ten people in the Bible you should know The Hebrew Bible The Apocrypha's hidden treasures What's new about the New Testament Israel's wisdom, literature, and love poetry The Bible's enduring influence The prophets: more than fortunetellers  Whether you're interested in broadening your spiritual horizons, uncovering the symbolism of Western culture, or gaining a deeper understanding of the book you grew up reading, The Bible For Dummies has all the information you need to navigate this ancient and fascinating book.
",Biblical
83,"Nkjv, Chronological Study Bible, Hardcover, Comfort Print: Holy Bible, New King James Version","
Description
Take a journey through the history and culture of the Bible with the only study Bible that unfolds in historical order.The NKJV Chronological Study Bible presents Scripture in chronological order--the order in which the events happened--with notes, articles, and full-color graphics that connect the reader to the history and culture of biblical times. Starting with creation and moving through God's people in the Old Testament, the life of Jesus and the birth of the church, this Bible provides a vivid picture of God's work throughout history. Perfect for readers regardless of where they are in their faith journey, the Chronological Study Bible is a great study resource to not only better understand the text but to also help you experience those moments in fresh, new ways.Features include: 

The entire NKJV text with translators' notes, arranged in chronological order, provides absorbing and effective Bible study

Full-color illustrations of places, artifacts, and cultural phenomena give the reader a dramatic, ""you are there"" experience

Fascinating articles connect the Bible text to world history and culture

Daily Life Notes help you relate to how people lived in Bible times

Time Panels and Charts show the flow of Bible history

In-text and full-page color maps of the biblical world provide a visual representation of Israel and other biblical locations for better context
Easy-to-read 9.5-point NKJV Comfort Print


",Biblical
84,"Four Portraits, One Jesus, 2nd Edition: A Survey of Jesus and the Gospels","
Description
....To Christians worldwide, the man Jesus of Nazareth is the centerpiece of history, the object of faith, hope, and worship. Even those who do not follow him admit the vast influence of his life. For anyone interested in knowing more about Jesus, study of the four biblical Gospels is essential.The second edition of Four Portraits, One Jesus has been updated throughout to meet the needs to today's students. It is a thorough yet accessible introduction to the four biblical Gospels and their subject, the life and person of Jesus. Like different artists rendering the same subject using different styles and points of view, the Gospels paint four highly distinctive portraits of the same remarkable Jesus.With clarity and insight, Mark Strauss illuminates these four books addressing the following important areas: 
First he addresses the nature, origin, methods for study, and historical, religious, and cultural backgrounds of the Gospels.
He then moves on to closer study of each narrative and its contribution to our understanding of Jesus, investigating things such as plot, characters, and theme.
Finally, he pulls it all together with a detailed examination of what the Gospels teach about Jesus' ministry, message, death, and resurrection, with excursions into the quest for the historical Jesus and the historical reliability of the Gospels.
This textbook together with its workbook, video lectures, and laminated sheet gives students everything they need for a thorough and enriching study of Jesus and the Gospels.
",Biblical
85,La Belleza de la Cruz - Estudio Bíblico: Contempla La Gloriosa Obra de Cristo,"
Description
La belleza de la cruz es un estudio bíblico que combina todos los aspectos de la realidad para expresar la belleza teológica de la obra redentora de Cristo en la cruz.  La belleza, misterio y gloria de la cruz inspiran este estudio corto de teología bíblica. Cada capítulo incluye una invitación a meditar en una obra de arte (pintura, artefacto, escultura, etc.) y busca describir la belleza y misterio de la cruz. Esto lleva a un estudio bíblico en una sección específica de la Escritura. Cada capítulo termina con un corto poema que también refleja la importancia de la cruz y cómo esto nos debe llevar a una vida de servicio y devoción a Cristo.  Beneficios: 
 Incrementar el conocimiento bíblico por medio de una teología bíblica creativa 
 Entender la teología de la cruz por medio de conceptos estéticos 
 Disfrutar el estudio bíblico admirando obras de arte 
 Conocer más la historia redentora de Dios y el plan de Dios para tu vida 
 La belleza de la cruz Bible Study  La belleza de la cruz Bible Study is a book that combines all the aspects of reality to express the theological beauty of the redemptive work of Christ in cross.  This study is a short biblical theology of the meaning, mystery, and glory of the cross of Christ in Scripture. Each chapter includes an invitation to meditate on a work of art (paint, artifact, sculpture, etc.) that seeks to describe the beauty and mystery of the cross. This leads to a Bible study on a specific section of Scripture. Each chapter finishes with a small poem that also reflects on the significance of the cross and how it should lead us to a life of service and devotion to Christ.  Benefits: 
 Increase your biblical knowledge through a creative biblical theology 
 Understand the theology of the cross through aesthetic concepts 
 Enjoy Bible study by admiring works of art 
 Know more about God's redemptive story to see your place in it 

",Biblical
86,"Halley's Bible Handbook (Revised, Classic)","
Description
The bestselling Bible handbook of all time with millions of copies sold, the Halley's Bible Handbook makes the Bible's wisdom and message accessible to everyone. The beloved and classic Bible companion has been thoroughly updated, while retaining its time-honored features and Dr. Halley's highly personal style, to offer even greater clarity, insight, and usefulness.Whether you've read the Bible many times or never before, you will find insights that provide a firmer grasp of God's Word and an appreciation for the cultural, religious, and geographic settings in which the story of the Bible unfolds. Written for both mind and heart, this completely revised, updated, and expanded edition features: 
All-new maps, photographs, and illustrations
Contemporary design
Practical Bible reading programs
Helpful tips for Bible study
Fascinating archaeological information
Easy-to-understand sections on how we got the Bible and on church history
Improved indexes

",Biblical
