,title,about,genre
56,Dsm: A History of Psychiatry's Bible,"
Description
The first comprehensive history of psychiatry's bible--the Diagnostic and Statistical Manual of Mental Disorders.Over the past seventy years, the Diagnostic and Statistical Manual of Mental Disorders, or DSM, has evolved from a virtually unknown and little-used pamphlet to an imposing and comprehensive compendium of mental disorder. Its nearly 300 conditions have become the touchstones for the diagnoses that patients receive, students are taught, researchers study, insurers reimburse, and drug companies promote. Although the manual is portrayed as an authoritative corpus of psychiatric knowledge, it is a product of intense political conflicts, dissension, and factionalism. The manual results from struggles among psychiatric researchers and clinicians, different mental health professions, and a variety of patient, familial, feminist, gay, and veterans' interest groups. The DSM is fundamentally a social document that both reflects and shapes the professional, economic, and cultural forces associated with its use.In DSM, Allan V. Horwitz examines how the manual, known colloquially as psychiatry's bible, has been at the center of thinking about mental health in the United States since its original publication in 1952. The first book to examine its entire history, this volume draws on both archival sources and the literature on modern psychiatry to show how the history of the DSM is more a story of the growing social importance of psychiatric diagnoses than of increasing knowledge about the nature of mental disorder. Despite attempts to replace it, Horwitz argues that the DSM persists because its diagnostic entities are closely intertwined with too many interests that benefit from them. This comprehensive treatment should appeal to not only specialists but also anyone who is interested in how diagnoses of mental illness have evolved over the past seven decades--from unwanted and often imposed labels to resources that lead to valued mental health treatments and social services.
",History
57,Fantastic Laboratory of Dr. Weigl: How Two Brave Scientists Battled Typhus and Sabotaged the Nazis,"
Description
Few diseases are more gruesome than typhus. Transmitted by body lice, it afflicts the dispossessed--refugees, soldiers, and ghettoized peoples--causing hallucinations, terrible headaches, boiling fever, and often death. The disease plagued the German army on the Eastern Front and left the Reich desperate for a vaccine. For this they turned to the brilliant and eccentric Polish zoologist Rudolf Weigl.In the 1920s, Weigl had created the first typhus vaccine using a method as bold as it was dangerous for its use of living human subjects. The astonishing success of Weigl's techniques attracted the attention and admiration of the world--giving him cover during the Nazi's violent occupation of Lviv. His lab soon flourished as a hotbed of resistance. Weigl hired otherwise doomed mathematicians, writers, doctors, and other thinkers, protecting them from atrocity. The team engaged in a sabotage campaign by sending illegal doses of the vaccine into the Polish ghettos while shipping gallons of the weakened serum to the Wehrmacht.Among the scientists saved by Weigl, who was a Christian, was a gifted Jewish immunologist named Ludwik Fleck. Condemned to Buchenwald and pressured to re-create the typhus vaccine under the direction of a sadistic Nazi doctor, Erwin Ding-Schuler, Fleck had to make an awful choice between his scientific ideals or the truth of his conscience. In risking his life to carry out a dramatic subterfuge to vaccinate the camp's most endangered prisoners, Fleck performed an act of great heroism.Drawing on extensive research and interviews with survivors, Arthur Allen tells the harrowing story of two brave scientists--a Christian and a Jew-- who put their expertise to the best possible use, at the highest personal danger.
",History
58,"Breakthrough: Elizabeth Hughes, the Discovery of Insulin, and the Making of a Medical Miracle","
Description
It is 1919 and Elizabeth Hughes, the eleven-year-old daughter of America's most-distinguished jurist and politician, Charles Evans Hughes, has been diagnosed with juvenile diabetes. It is essentially a death sentence. The only accepted form of treatment - starvation - whittles her down to forty-five pounds skin and bones. Miles away, Canadian researchers Frederick Banting and Charles Best manage to identify and purify insulin from animal pancreases - a miracle soon marred by scientific jealousy, intense business competition and fistfights. In a race against time and a ravaging disease, Elizabeth becomes one of the first diabetics to receive insulin injections - all while its discoverers and a little known pharmaceutical company struggle to make it available to the rest of the world. Relive the heartwarming true story of the discovery of insulin as it's never been told before. Written with authentic detail and suspense, and featuring walk-ons by William Howard Taft, Woodrow Wilson, and Eli Lilly himself, among many others.
      ",History
59,Crucial Interventions: An Illustrated Treatise on the Principles & Practice of Nineteenth-Century Surgery,"
Description
        The nineteenth century saw major advances in the practice of surgery. In 1750, the anatomist John Hunter described it as ""a humiliating spectacle of the futility of science""; yet, over the next 150 years the feared, practical men of medicine benefited from a revolution in scientific progress and the increased availability of instructional textbooks. Anesthesia and antisepsis were introduced. Newly established medical schools improved surgeons' understanding of the human body. For the first time, surgical techniques were refined, illustrated in color, and disseminated on the printed page.Crucial Interventions follows this evolution, drawing from magnificent examples of rare surgical textbooks from the mid-nineteenth century. Graphic and sometimes unnerving yet beautifully rendered, these fascinating illustrations, acquired from the Wellcome Collection's extensive archives, include step-by-step surgical techniques paired with depictions of medical instruments and depictions of operations in progress. Arranged for the layman (from head to toe) Crucial Interventions is a captivating look at the early history of one of the world's most mysterious and macabre professions.
      ",History
60,Vaccine: The Controversial Story of Medicine's Greatest Lifesaver,"
Description
Vaccine juxtaposes the stories of brilliant scientists with the industry's struggle to produce safe, effective, and profitable vaccines. It focuses on the role of military and medical authority in the introduction of vaccines and looks at why some parents have resisted this authority. Political and social intrigue have often accompanied vaccination--from the divisive introduction of smallpox inoculation in colonial Boston to the 9,000 lawsuits recently filed by parents convinced that vaccines caused their children's autism. With narrative grace and investigative journalism, Arthur Allen reveals a history illuminated by hope and shrouded by controversy, and he sheds new light on changing notions of health, risk, and the common good.
      ",History
61,The Great Secret: The Classified World War II Disaster That Launched the War on Cancer,"
Description
On the night of December 2, 1943, the Luftwaffe bombed a critical Allied port in Bari, Italy, sinking seventeen ships and killing over a thousand servicemen and hundreds of civilians. Caught in the surprise air raid was the John Harvey, an American Liberty ship carrying a top-secret cargo of 2,000 mustard bombs to be used in retaliation if the Germans resorted to gas warfare.When one young sailor after another began suddenly dying of mysterious symptoms, Lieutenant Colonel Stewart Alexander, a doctor and chemical weapons expert, was dispatched to investigate. He quickly diagnosed mustard gas exposure, but was overruled by British officials determined to cover up the presence of poison gas in the devastating naval disaster, which the press dubbed little Pearl Harbor. Prime Minister Winston Churchill and General Dwight D. Eisenhower acted in concert to suppress the truth, insisting the censorship was necessitated by military security.Alexander defied British port officials and heroically persevered in his investigation. His final report on the Bari casualties was immediately classified, but not before his breakthrough observations about the toxic effects of mustard on white blood cells caught the attention of Colonel Cornelius P. Rhoads--a pioneering physician and research scientist as brilliant as he was arrogant and self-destructive--who recognized that the poison was both a killer and a cure, and ushered in a new era of cancer research led by the Sloan Kettering Institute. Meanwhile, the Bari incident remained cloaked in military secrecy, resulting in lost records, misinformation, and considerable confusion about how a deadly chemical weapon came to be tamed for medical use.Deeply researched and beautifully written, The Great Secret is the remarkable story of how horrific tragedy gave birth to medical triumph.
",History
62,American Contagions: Epidemics and the Law from Smallpox to Covid-19,"
Description
A concise history of how American law has shaped--and been shaped by--the experience of contagion, ""taking us from the smallpox outbreaks of the colonies to COVID-19. . . . The conclusion [Witt] arrives at is devastating."" (Jennifer Szalai, New York Times)""One wishes that, six months ago, every member of Congress and the Trump administration had been forced to read and reckon with the history Witt neatly summarizes. But now in the aftermath of a close, bitterly fought election, let's hope that this book will help America chart its way forward.""--Jill Filipovic, Washington Post From yellow fever to smallpox to polio to AIDS to COVID-19, epidemics have prompted Americans to make choices and answer questions about their basic values and their laws. In five concise chapters, historian John Fabian Witt traces the legal history of epidemics, showing how infectious disease has both shaped, and been shaped by, the law. Arguing that throughout American history legal approaches to public health have been liberal for some communities and authoritarian for others, Witt shows us how history's answers to the major questions brought up by previous epidemics help shape our answers today: What is the relationship between individual liberty and the common good? What is the role of the federal government, and what is the role of the states? Will long-standing traditions of government and law give way to the social imperatives of an epidemic? Will we let the inequities of our mixed tradition continue?
      ",History
63,How Not to Study a Disease: The Story of Alzheimer's,"
Description
An authority on Alzheimer's disease offers a history of past failures and a roadmap that points us in a new direction in our journey to a cure. For decades, some of our best and brightest medical scientists have dedicated themselves to finding a cure for Alzheimer's disease. What happened? Where is the cure? The biggest breakthroughs occurred twenty-five years ago, with little progress since. In How Not to Study a Disease, neurobiologist Karl Herrup explains why the Alzheimer's discoveries of the 1990s didn't bear fruit and maps a direction for future research. Herrup describes the research, explains what's taking so long, and offers an approach for resetting future research. Herrup offers a unique insider's perspective, describing the red flags that science ignored in the rush to find a cure. He is unsparing in calling out the stubbornness, greed, and bad advice that has hamstrung the field, but his final message is a largely optimistic one. Herrup presents a new and sweeping vision of the field that includes a redefinition of the disease and a fresh conceptualization of aging and dementia that asks us to imagine the brain as a series of interconnected neighborhoods. He calls for changes in virtually every aspect of the Alzheimer's disease research effort, from the drug development process, to the mechanisms of support for basic research, to the often-overlooked role of the scientific media, and more. With How Not to Study a Disease, Herrup provides a roadmap that points us in a new direction in our journey to a cure for Alzheimer's.
      ",History
64,The Strange Case of Dr. Couney: How a Mysterious European Showman Saved Thousands of American Babies,"
Description
""A mosaic mystery told in vignettes, cliffhangers, curious asides, and some surreal plot twists as Raffel investigates the secrets of the man who changed infant care in America.""--NPR, 2018's Great Reads  What kind of doctor puts his patients on display? This is the spellbinding tale of a mysterious Coney Island doctor who revolutionized neonatal care more than one hundred years ago and saved some seven thousand babies. Dr. Martin Couney's story is a kaleidoscopic ride through the intersection of ebullient entrepreneurship, enlightened pediatric care, and the wild culture of world's fairs at the beginning of the American Century.  As Dawn Raffel recounts, Dr. Couney used incubators and careful nursing to keep previously doomed infants alive, while displaying these babies alongside sword swallowers, bearded ladies, and burlesque shows at Coney Island, Atlantic City, and venues across the nation. How this turn-of-the-twentieth-century émigré became the savior to families with premature infants--known then as ""weaklings""--as he ignored the scorn of the medical establishment and fought the rising popularity of eugenics is one of the most astounding stories of modern medicine. Dr. Couney, for all his entrepreneurial gusto, is a surprisingly appealing character, someone who genuinely cared for the well-being of his tiny patients. But he had something to hide...  Drawing on historical documents, original reportage, and interviews with surviving patients, Dawn Raffel tells the marvelously eccentric story of Couney's mysterious carnival career, his larger-than-life personality, and his unprecedented success as the savior of the fragile wonders that are tiny, tiny babies.  A New York Times Book Review New & Noteworthy Title A Real Simple Best Book of 2018 Christopher Award-winner 
",History
65,The Origins of AIDS (Revised),"
Description
        It is now forty years since the discovery of AIDS, but its origins continue to puzzle doctors, scientists and patients. Inspired by his own experiences working as a physician in a bush hospital in Zaire, Jacques Pépin looks back to the early twentieth-century events in central Africa that triggered the emergence of HIV/AIDS and traces its subsequent development into the most dramatic and destructive epidemic of modern times. He shows how the disease was first transmitted from chimpanzees to man and then how military campaigns, urbanisation, prostitution and large-scale colonial medical interventions intended to eradicate tropical diseases combined to disastrous effect to fuel the spread of the virus from its origins in Léopoldville to the rest of Africa, the Caribbean and ultimately worldwide. This is an essential perspective on HIV/AIDS and on the lessons that must be learned as the world faces another pandemic.
      ",History
66,Patient Zero and the Making of the AIDS Epidemic,"
Description
        Now an award-winning documentary feature film  The search for a ""patient zero""--popularly understood to be the first person infected in an epidemic--has been key to media coverage of major infectious disease outbreaks for more than three decades. Yet the term itself did not exist before the emergence of the HIV/AIDS epidemic in the 1980s. How did this idea so swiftly come to exert such a strong grip on the scientific, media, and popular consciousness? In Patient Zero, Richard A. McKay interprets a wealth of archival sources and interviews to demonstrate how this seemingly new concept drew upon centuries-old ideas--and fears--about contagion and social disorder.  McKay presents a carefully documented and sensitively written account of the life of Gaétan Dugas, a gay man whose skin cancer diagnosis in 1980 took on very different meanings as the HIV/AIDS epidemic developed--and who received widespread posthumous infamy when he was incorrectly identified as patient zero of the North American outbreak. McKay shows how investigators from the US Centers for Disease Control inadvertently created the term amid their early research into the emerging health crisis; how an ambitious journalist dramatically amplified the idea in his determination to reframe national debates about AIDS; and how many individuals grappled with the notion of patient zero--adopting, challenging and redirecting its powerful meanings--as they tried to make sense of and respond to the first fifteen years of an unfolding epidemic. With important insights for our interconnected age, Patient Zero untangles the complex process by which individuals and groups create meaning and allocate blame when faced with new disease threats. What McKay gives us here is myth-smashing revisionist history at its best.
      ",History
67,"The Fever: How Malaria Has Ruled Humankind for 500,000 Years","
Description
[A] tour-de-force. --The New York Times""The Fever is a vivid and compelling history with a message that's entirely relevant today."" --Elizabeth Kolbert, author of The Sixth ExtinctionRenowned science journalist Sonia Shah explores the surprising history of a disease that has haunted humanity since long before the pandemics of our own time.In recent years, malaria has emerged as a cause célèbre for voguish philanthropists. Bill Gates, Bono, and Laura Bush are only a few of the personalities who have lent their names--and opened their pocketbooks--in hopes of curing the disease. Still, at a time when the newly emergent COVID-19 pandemic has thrown the high cost of public health failures into stark relief, why aren't we doing more to eradicate one of our oldest foes? And how does a parasitic disease that we've known how to prevent for more than a century still infect 500 million people every year, killing nearly one million of them?In The Fever, prizewinning journalist Sonia Shah sets out to answer these questions, delivering a timely, inquisitive chronicle of the illness and its effect on human history. Over the centuries, she finds, we've placed our hopes in a panoply of drugs and technologies, only to find them dashed. From the settling of the New World to the construction of the Panama Canal, through wars and the advances of the Industrial Revolution, Shah tracks malaria's jagged ascent and the tragedies in its wake, revealing a parasite every bit as persistent as the insects that carry it. Combining lucid prose and original reporting from Panama, Malawi, Cameroon, India, and elsewhere, The Fever captures the curiously fascinating, utterly devastating history of one of humanity's most dogged foes--yielding essential lessons for our own time.
",History
68,Psychiatry and Its Discontents,"
Description
        Written by one of the world's most distinguished historians of psychiatry, Psychiatry and Its Discontents provides a wide-ranging and critical perspective on the profession that dominates the treatment of mental illness. Andrew Scull traces the rise of the field, the midcentury hegemony of psychoanalytic methods, and the paradigm's decline with the ascendance of biological and pharmaceutical approaches to mental illness. The book's historical sweep is broad, ranging from the age of the asylum to the rise of psychopharmacology and the dubious triumphs of ""community care."" The essays in Psychiatry and Its Discontents provide a vivid and compelling portrait of the recurring crises of legitimacy experienced by ""mad-doctors,"" as psychiatrists were once called, and illustrates the impact of psychiatry's ideas and interventions on the lives of those afflicted with mental illness.
      ",History
69,Hygienic Modernity: Meanings of Health and Disease in Treaty-Port Chinavolume 9,"
Description
        Placing meanings of health and disease at the center of modern Chinese consciousness, Ruth Rogaski reveals how hygiene became a crucial element in the formulation of Chinese modernity in the nineteenth and twentieth centuries. Rogaski focuses on multiple manifestations across time of a single Chinese concept, weisheng-which has been rendered into English as ""hygiene,"" ""sanitary,"" ""health,"" or ""public health""-as it emerged in the complex treaty-port environment of Tianjin. Before the late nineteenth century, weisheng was associated with diverse regimens of diet, meditation, and self-medication. Hygienic Modernity reveals how meanings of weisheng, with the arrival of violent imperialism, shifted from Chinese cosmology to encompass such ideas as national sovereignty, laboratory knowledge, the cleanliness of bodies, and the fitness of races: categories in which the Chinese were often deemed lacking by foreign observers and Chinese elites alike.
      ",History
70,"The Medical Book: From Witch Doctors to Robot Surgeons, 250 Milestones in the History of Medicine","
Description
        Following his hugely successful The Math Book and The Physics Book, Clifford Pickover now chronicles the advancement of medicine in 250 entertaining, illustrated landmark events. Touching on such diverse subspecialties as genetics, pharmacology, neurology, sexology, and immunology, Pickover intersperses ""obvious"" historical milestones--the Hippocratic Oath, general anesthesia, the Human Genome Project--with unexpected and intriguing topics like ""truth serum,"" the use of cocaine in eye surgery, and face transplants.
      ",History
71,"Out Cold: A Chilling Descent Into the Macabre, Controversial, Lifesaving History of Hypothermia","
Description
""A fascinating look into the strange and sometimes unbelievable history of hypothermic medicine. Jaekl weaves together a story that is part history lesson and part science thriller. This is truly a must-read for any fan of science and science fiction!"" --Douglas Talk, MD/MPH, chief medical consultant, SpaceWorks Inc., Human Torpor Project The meaning of the word ""hypothermia"" has Greek origins and roughly translates to ""less heat."" Its symptoms can be deadly--shivering, followed by confusion, irrationality, and even the illusion of feeling hot. But hypothermia has another side--it can be therapeutic. In Out Cold,  science writer Phil Jaekl chronicles the underappreciated story of human innovation with cold, from Ancient Egypt, where it was used to treat skin irritations, to eighteenth-century London, where scientists used it in their first explorations of suspended animation. Throughout history, physicians have used cold to innovate life extension, enable distant space missions, and explore consciousness. Hypothermia may still conjure macabre images, like the bodies littering Mt. Everest and disembodied heads in cryo-freezers, but the reality is that modern science has invented numerous new life-saving cooling techniques based on what we've learned over the centuries. And Out Cold reveals a surprisingly warm future for this chilling state.
      ",History
72,"Sweetness in the Blood: Race, Risk, and Type 2 Diabetes","
Description
A bold new indictment of the racialization of science  Decades of data cannot be ignored: African American adults are far more likely to develop Type 2 diabetes than white adults. But has science gone so far in racializing diabetes as to undermine the search for solutions? In a rousing indictment of the idea that notions of biological race should drive scientific inquiry, Sweetness in the Blood provides an ethnographic picture of biotechnology's framings of Type 2 diabetes risk and race and, importantly, offers a critical examination of the assumptions behind the recruitment of African American and African-descent populations for Type 2 diabetes research.James Doucet-Battle begins with a historical overview of how diabetes has been researched and framed racially over the past century, chronicling one company's efforts to recruit African Americans to test their new diabetes risk-score algorithm with the aim of increasing the clinical and market value of the firm's technology. He considers African American reticence about participation in biomedical research and examines race and health disparities in light of advances in genomic sequencing technology. Doucet-Battle concludes by emphasizing that genomic research into sub-Saharan ancestry in fact underlines the importance of analyzing gender before attempting to understand the notion of race. No disease reveals this more than Type 2 diabetes.Sweetness in the Blood challenges the notion that the best approach to understanding, managing, and curing Type 2 diabetes is through the lens of race. It also transforms how we think about sugar, filling a neglected gap between the sugar- and molasses-sweetened past of the enslaved African laborer and the high-fructose corn syrup- and corporate-fed body of the contemporary consumer-laborer.
",History
73,Danvers State Hospital,"
Description
Danvers State Hospital revolutionized mental health care for more than a century, beginning in 1878. Today, it's buildings still have stories to tell.Perched high on the top of Hathorne Hill in what was once the village of Salem, Danvers State Insane Asylum was, for more than a century, a monument to modern psychiatry and the myriad advances in mental health treatment. From the time it opened its doors in 1878 until they were shuttered for good in 1992, the asylum represented decades of reform, the physical embodiment of the heroic visions of Dorothea Dix and Thomas Story Kirkbride. It would stand abandoned until 2005, when demolition began. Along with a dedicated group of private citizens, the Danvers Historical Society fought to preserve the Kirkbride structure, an effort that would result in the reuse of the administration building and two additional wings. Danvers has earned a unique place in history; the shell of the original Kirkbride building still stands overlooking the town. Though it has been changed drastically, the asylum's story continues as do efforts to memorialize it.
",History
74,Breathing Race Into the Machine: The Surprising Career of the Spirometer from Plantation to Genetics,"
Description
How race became embedded in a medical instrument  In the antebellum South, plantation physicians used a new medical device--the spirometer--to show that lung volume and therefore vital capacity were supposedly less in black slaves than in white citizens. At the end of the Civil War, a large study of racial difference employing the spirometer appeared to confirm the finding, which was then applied to argue that slaves were unfit for freedom. What is astonishing is that this example of racial thinking is anything but a historical relic.In Breathing Race into the Machine, science studies scholar Lundy Braun traces the little-known history of the spirometer to reveal the social and scientific processes by which medical instruments have worked to naturalize racial and ethnic differences, from Victorian Britain to today. Routinely a factor in clinical diagnoses, preemployment physicals, and disability estimates, spirometers are often ""race corrected,"" typically reducing normal values for African Americans by 15 percent.An unsettling account of the pernicious effects of racial thinking that divides people along genetic lines, Breathing Race into the Machine helps us understand how race enters into science and shapes medical research and practice.  Honorable Mention, 2017 Rachel Carson Prize, Society for the Social Studies of Science  Winner of the 2018 Ludwik Fleck Prize from the Society for Social Studies of Science
      ",History
75,Ether Day: The Strange Tale of America's Greatest Medical Discovery and the Haunted Men Who Made It,"
Description
A fascinating and entertaining look at the men behind the first surgical use of anesthesia--and the price they paid for their breakthrough.On Friday, October 16, 1846, only one operation was scheduled at Massachusetts General Hospital....That day in Boston, the operation was the routine removal of a growth from a man's neck. But one thing would not be routine: instead of using pulleys, hooks, and belts to subdue a patient writhing in pain, this crucial operation would be the first performed under a general anesthetic. No one knew whether the secret concoction would work. Some even feared it might kill the patient.This engrossing book chronicles what happened that day and during its dramatic aftermath. In a vivid history that is stranger than fiction, Ether Day tells the story of the three men who converged to invent the first anesthesia--and the war of ego and greed that soon sent all three men spiraling wildly out of control.
",History
76,Lovesickness in the Middle Ages: The Viaticum and Its Commentaries,"
Description
According to medieval physicians, lovesickness was an illness of mind and body caused by sexual desire and the sight of beauty. The notorious agony of an unhappy lover was treated as an ailment closely related to melancholia and potentially fatal if not treated. In Lovesickness in the Middle Ages, Mary F. Wack uses newly discovered texts and takes a fresh look at primary sources to offer the first comprehensive analysis of the forms and meanings of the lover's malady in medieval culture. She examines its importance in medieval literature and its role in the transformation of courtly love from literary convention to social practice. Drawing extensively from the Viaticum and its commentaries, studied for centuries in medical schools, Wack also addresses wider questions about the cultural construction of illness, the conflict between medicine and Church morality, the relations between lovesickness and gender, and the lover's malady as a form of behavior in late medieval society. The second part of the book contains annotated editions and translations of six important texts on lovesickness--the Viaticum and four commentaries on it. Forty-six black-and-white illustrations provide a striking visual perspective on medieval love and medicine. Lovesickness in the Middle Ages will interest literary scholars and students as well as historians of medicine, sexuality, psychology, and women's studies.
      ",History
77,"American Breakdown: Our Ailing Nation, My Body's Revolt, and the Nineteenth-Century Woman Who Brought Me Back to Life","
Description
A Silent Spring for the human body, this wide-ranging, genre-crossing literary mystery interweaves the author's quest to understand the source of her own condition with her telling of the story of the chronically ill 19th-century diarist Alice James--ultimately uncovering the many hidden health hazards of life in America.When Jennifer Lunden became chronically ill after moving from Canada to Maine, her case was a medical mystery. Just 21, unable to hold a book or stand for a shower, she lost her job and consigned herself to her bed. The doctor she went to for help told her she was ""just depressed.""After suffering from this enigmatic illness for five years, she discovered an unlikely source of hope and healing: a biography of Alice James, the bright, witty, and often bedridden sibling of brothers Henry James, the novelist, and William James, the father of psychology. Alice suffered from a life-shattering illness known as neurasthenia, now often dismissed as a ""fashionable illness.""In this meticulously researched and illuminating debut, Lunden interweaves her own experience with Alice's, exploring the history of medicine and the effects of the industrial revolution and late-stage capitalism to tell a riveting story of how we are a nation struggling--and failing--to be healthy.Although science--and the politics behind its funding--has in many ways let Lunden and millions like her down, in the end science offers a revelation that will change how readers think about the ecosystems of their bodies, their communities, the country, and the planet.
",History
78,Euclid's Elements,"
Description
This work has been selected by scholars as being culturally important and is part of the knowledge base of civilization as we know it.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. To ensure a quality reading experience, this work has been proofread and republished using a format that seamlessly blends the original graphical elements with text in an easy-to-read typeface.We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.
",History
79,Women in White Coats: How the First Women Doctors Changed the World of Medicine,"
Description
NEW YORK TIMES BESTSELLER!For fans of Hidden Figures and Radium Girls comes the remarkable story of three Victorian women who broke down barriers in the medical field to become the first women doctors, revolutionizing the way women receive health care. In the early 1800s, women were dying in large numbers from treatable diseases because they avoided receiving medical care. Examinations performed by male doctors were often demeaning and even painful. In addition, women faced stigma from illness--a diagnosis could greatly limit their ability to find husbands, jobs or be received in polite society.Motivated by personal loss and frustration over inadequate medical care, Elizabeth Blackwell, Elizabeth Garrett Anderson and Sophia Jex-Blake fought for a woman's place in the male-dominated medical field. For the first time ever, Women in White Coats tells the complete history of these three pioneering women who, despite countless obstacles, earned medical degrees and paved the way for other women to do the same. Though very different in personality and circumstance, together these women built women-run hospitals and teaching colleges--creating for the first time medical care for women by women.With gripping storytelling based on extensive research and access to archival documents, Women in White Coats tells the courageous history these women made by becoming doctors, detailing the boundaries they broke of gender and science to reshape how we receive medical care today.
      ",History
80,The Desperate Hours: One Hospital's Fight to Save a City on the Pandemic's Front Lines,"
Description
AWARD-WINNING VANITY FAIR WRITER Marie Brenner shares a remarkable depiction of New York--a city in crisis--based on new, behind-the-scenes reporting that captures the resilience, peril, and compassion of the early days of the Covid pandemic. In the spring of 2020, COVID-19 arrived in New York City. Before long, America's largest metropolis was at war against a virus that mercilessly swept through its five boroughs. It became apparent that if Covid wasn't somehow halted, the death count in New York alone would be in the hundreds of thousands. And if New York's hospitals failed, what chance did the rest of the country have? Brenner, having been granted unprecedented 18-month access to the entire New York-Presbyterian hospital system, tells the story of the doctors, nurses, residents, researchers, and suppliers who tried to save lives across Manhattan, Queens, and Brooklyn and the northern periphery of the city. Drawing on more than 200 interviews, Brenner takes us inside secure ICU units, sealed operating rooms, locked executive suites, unknown basement workshops, and makeshift clinics to provide extraordinary witness to the war as it was waged on the front line. But The Desperate Hours is more than a thrilling account of medicine under extreme pressure. It is an intimate portrait of courageous men and women coming together in their devotion to duty, their families, each other, and the city they loved more than any other.
      ",History
81,"Dissolving Illusions: Disease, Vaccines, and The Forgotten History","
Description
        Not too long ago, lethal infections were feared in the Western world. Since that time, many countries have undergone a transformation from disease cesspools to much safer, healthier habitats. Starting in the mid-1800s, there was a steady drop in deaths from all infectious diseases, decreasing to relatively minor levels by the early 1900s. The history of that transformation involves famine, poverty, filth, lost cures, eugenicist doctrine, individual freedoms versus state might, protests and arrests over vaccine refusal, and much more.Today, we are told that medical interventions increased our lifespan and single-handedly prevented masses of deaths. But is this really true?Dissolving Illusions details facts and figures from long-overlooked medical journals, books, newspapers, and other sources. Using myth-shattering graphs, this book shows that vaccines, antibiotics, and other medical interventions are not responsible for the increase in lifespan and the decline in mortality from infectious diseases. If the medical profession could systematically misinterpret and ignore key historical information, the question must be asked, ""What else is ignored and misinterpreted today?""Perhaps the best reason to know our history is so that the worst parts are never repeated.
      ",History
82,The Great Influenza: The Story of the Deadliest Pandemic in History,"
Description
#1 New York Times bestseller ""Barry will teach you almost everything you need to know about one of the deadliest outbreaks in human history.""--Bill Gates Monumental... an authoritative and disturbing morality tale.--Chicago Tribune   The strongest weapon against pandemic is the truth. Read why in the definitive account of the 1918 Flu Epidemic.  Magisterial in its breadth of perspective and depth of research, The Great Influenza provides us with a precise and sobering model as we confront the epidemics looming on our own horizon. As Barry concludes, The final lesson of 1918, a simple one yet one most difficult to execute, is that...those in authority must retain the public's trust. The way to do that is to distort nothing, to put the best face on nothing, to try to manipulate no one. Lincoln said that first, and best. A leader must make whatever horror exists concrete. Only then will people be able to break it apart. At the height of World War I, history's most lethal influenza virus erupted in an army camp in Kansas, moved east with American troops, then exploded, killing as many as 100 million people worldwide. It killed more people in twenty-four months than AIDS killed in twenty-four years, more in a year than the Black Death killed in a century. But this was not the Middle Ages, and 1918 marked the first collision of science and epidemic disease.
      ",History
83,The Urge: Our History of Addiction,"
Description
One of The New Yorker's Best Books of 2022 An authoritative, illuminating, and deeply humane history of addiction--a phenomenon that remains baffling and deeply misunderstood despite having touched countless lives--by an addiction psychiatrist striving to understand his own family and himself ""Carl Erik Fisher's The Urge is the best-written and most incisive book I've read on the history of addiction. In the midst of an overdose crisis that grows worse by the hour and has vexed America for centuries, Fisher has given us the best prescription of all: understanding. He seamlessly blends a gripping historical narrative with memoir that doesn't self-aggrandize; the result is a full-throated argument against blaming people with substance use disorder. The Urge is a propulsive tour de force that is as healing as it is enjoyable to read."" --Beth Macy, author of Dopesick Even after a decades-long opioid overdose crisis, intense controversy still rages over the fundamental nature of addiction and the best way to treat it. With uncommon empathy and erudition, Carl Erik Fisher draws on his own experience as a clinician, researcher, and alcoholic in recovery as he traces the history of a phenomenon that, centuries on, we hardly appear closer to understanding--let alone addressing effectively. As a psychiatrist-in-training fresh from medical school, Fisher was soon face-to-face with his own addiction crisis, one that nearly cost him everything. Desperate to make sense of the condition that had plagued his family for generations, he turned to the history of addiction, learning that the current quagmire is only the latest iteration of a centuries-old story: humans have struggled to define, treat, and control addictive behavior for most of recorded history, including well before the advent of modern science and medicine. A rich, sweeping account that probes not only medicine and science but also literature, religion, philosophy, and public policy, The Urge illuminates the extent to which the story of addiction has persistently reflected broader questions of what it means to be human and care for one another. Fisher introduces us to the people who have endeavored to address this complex condition through the ages: physicians and politicians, activists and artists, researchers and writers, and of course the legions of people who have struggled with their own addictions. He also examines the treatments and strategies that have produced hope and relief for many people with addiction, himself included. Only by reckoning with our history of addiction, he argues--our successes and our failures--can we light the way forward for those whose lives remain threatened by its hold. The Urge is at once an eye-opening history of ideas, a riveting personal story of addiction and recovery, and a clinician's urgent call for a more expansive, nuanced, and compassionate view of one of society's most intractable challenges.
      ",History
