,title,about,genre
53,Ghosts,"
Description
INTERNATIONAL BEST SELLER - A smart, sexy, laugh-out-loud romantic comedy about ex-boyfriends, imperfect parents, friends with kids, and a man who disappears the moment he says I love you""--from the bestselling author of Everything I Know About Love.""An absolute knock-out. Wickedly funny and, at turns, both cynical and sincere... feels like your very favorite friend."" --Taylor Jenkins Reid, author of Malibu Rising Nina Dean is not especially bothered that she's single. She owns her own apartment, she's about to publish her second book, she has a great relationship with her ex-boyfriend, and enough friends to keep her social calendar full and her hangovers plentiful. And when she downloads a dating app, she does the seemingly impossible: She meets a great guy on her first date. Max is handsome and built like a lumberjack; he has floppy blond hair and a stable job. But more surprising than anything else, Nina and Max have chemistry. Their conversations are witty and ironic, they both hate sports, they dance together like fools, they happily dig deep into the nuances of crappy music, and they create an entire universe of private jokes and chemical bliss. But when Max ghosts her, Nina is forced to deal with everything she's been trying so hard to ignore: her father's dementia is getting worse, and so is her mother's denial of it; her editor hates her new book idea; and her best friend from childhood is icing her out. Funny, tender, and eminently, movingly relatable, Ghosts is a whip-smart tale of relationships and modern life.
      ",Romance
54,D'Vaughn and Kris Plan a Wedding (Original),"
Description
A NEW YORK TIMES BEST ROMANCE OF 2022A TODAY SHOW BEST ROMANCE PICK FROM NEW YORK TIMES BESTSELLING AUTHOR JASMINE GUILLORYD'Vaughn and Kris have six weeks to plan their dream wedding.Their whole relationship is fake.Instant I Do could be Kris Zavala's big break. She's right on the cusp of really making it as an influencer, so a stint on reality TV is the perfect chance to elevate her brand. And $100,000 wouldn't hurt, either.D'Vaughn Miller is just trying to break out of her shell. She's sort of neglected to come out to her mom for years, so a big splashy fake wedding is just the excuse she needs.All they have to do is convince their friends and family they're getting married in six weeks. If anyone guesses they're not for real, they're out. Selling their chemistry on camera is surprisingly easy, and it's still there when no one else is watching, which is an unexpected bonus. Winning this competition is going to be a piece of wedding cake. But each week of the competition brings new challenges, and soon the prize money's not the only thing at stake. A reality show isn't the best place to create a solid foundation, and their fake wedding might just derail their relationship before it even starts.Carina Adores is home to romantic love stories where LGBTQ+ characters find their happily-ever-afters.
",Romance
55,Happenstance,"
Description
From #1 New York Times bestselling author of It Happened One Summer comes a romantic comedy about an accidental relationship between three smitten men...and one commitment phobic woman. Elise Brandeis has never won a Pulitzer-and she never will. At least not while she's delivering sandwiches at the Gotham Times, instead of working there as an actual reporter. Her only shot at seeing her byline in print is to prove to the no nonsense managing editor that she has a nose for news. And she's got just the story to grab her elusive attention.Right after she delivers this turkey on ciabatta.Chasing down leads brings Elise to Roosevelt Island, but just when the trail of clues begins to take shape, she gets stuck. Literally. On a cable car with three strangers who couldn't be more different. An uptight rugby coach, a construction worker and a former adult film star she pretends not to recognize a little too well.At first, Elise wants nothing more than to be rescued ASAP.An hour later, everything has changed. By pure happenstance, four separate journeys have collided in an intense, meaningful way. Suddenly, disentangling their lives feels more impossible than winning that Pulitzer. Good thing Elise is too busy proving herself at work to consider three boyfriends. Nobody has time for that-even if they make giving in feel oh so right. But three heads are better than one and these loners will teach themselves to work together to win Elise over forever...And more importantly, keep their dirty socks off her floor. 
",Romance
56,Archer's Voice,"
Description
When two troubled souls collide in New York Times bestselling author Mia Sheridan's emotional, heart-wrenching love story, can they break the silence of the past to find hope, happiness, and love?  A Goodread's ""Top Romance Novel of All Time""  A New York Times, USA Today, and Wall Street Journal bestseller  I wanted to lose myself in the small town of Pelion, Maine. To forget everything I had left behind. The sound of rain. The blood. The coldness of a gun against my skin. For six months, each breath has been a reminder that I survived -- and my dad didn't. I'm almost safe again. But the moment I meet Archer Hale, my entire world tilts on its axis . . . and never rights itself again.  Until I trespass into his strange, silent, and isolated world, Archer communicates with no one. Yet in his whiskey-colored eyes, something intangible happens between us. There's so much more to him than just his beauty, his presence, or the ways his hands communicate with me. On me. But this town is mired in secrets and betrayals, and Archer is the explosive center of it all.  So much passion. And so much hurt. But it's only in Archer's silence that we might just find what we need to heal . . . and live. Includes an exclusive extended epilogue from Archer's POV!
",Romance
57,Priest,"
Description
From USA Today and Wall Street Journal bestselling author Sierra Simone comes her steamy, TikTok-famous Priest series, in which sinners and saints alike test the bonds of religion, love, and lust.He's a priest, and here is his confession.There are many rules a priest can't break. A priest cannot marry. A priest cannot abandon his flock. A priest cannot forsake his God. Tyler Bell has had no problem playing by the rules for the last three years after a family tragedy set him on the path to priesthood. That all changes when the delicious, sultry voice of Poppy Danforth sinks its claws in him through the screen of his confessional booth, and he can't get her sins out of his head.It should be easy to put his impure thoughts of her to rest, considering the vows Tyler has taken. It should be nothing to overcome what the sight and sound of her does to him, when his life with the Church means everything. But once he has his first forbidden taste of those red lips, Tyler can't help but break all his rules for Poppy--no matter what it might cost them both.
",Romance
58,Verity (Special),"
Description
A gorgeous new collector's edition of Colleen Hoover's Verity, featuring a gold foil cover, a letter from the author,  and an exclusive new chapter. Instant #1 New York Times Bestseller in Hardcover USA Today Bestseller The Globe and Mail Bestseller Publishers Weekly Bestseller Whose truth is the lie? Stay up all night reading the sensational psychological thriller that has readers obsessed, from the #1 New York Times bestselling author of It Ends With Us.  Lowen Ashleigh is a struggling writer on the brink of financial ruin when she accepts the job offer of a lifetime. Jeremy Crawford, husband of bestselling author Verity Crawford, has hired Lowen to complete the remaining books in a successful series his injured wife is unable to finish.  Lowen arrives at the Crawford home, ready to sort through years of Verity's notes and outlines, hoping to find enough material to get her started. What Lowen doesn't expect to uncover in the chaotic office is an unfinished autobiography Verity never intended for anyone to read. Page after page of bone-chilling admissions, including Verity's recollection of the night her family was forever altered.  Lowen decides to keep the manuscript hidden from Jeremy, knowing its contents could devastate the already grieving father. But as Lowen's feelings for Jeremy begin to intensify, she recognizes all the ways she could benefit if he were to read his wife's words. After all, no matter how devoted Jeremy is to his injured wife, a truth this horrifying would make it impossible for him to continue loving her.
      ",Romance
59,Nora Goes Off Script,"
Description
The perfect escape. --USA Today  Readers who loved Emily Henry's Book Lovers are sure to savor Nora Goes Off Script. --Shelf Awareness  Named one of the Best Beach Reads of Summer 2022 by The Washington Post - USA Today - Cosmopolitan - Southern Living - Country Living - Business Insider - Buzzfeed - Book Riot - The Augusta Chronicle Nora's life is about to get a rewrite... Nora Hamilton knows the formula for love better than anyone. As a romance channel screenwriter, it's her job. But when her too-good-to work husband leaves her and their two kids, Nora turns her marriage's collapse into cash and writes the best script of her life. No one is more surprised than her when it's picked up for the big screen and set to film on location at her 100-year-old-home. When former Sexiest Man Alive, Leo Vance, is cast as her ne'er do well husband Nora's life will never be the same. The morning after shooting wraps and the crew leaves, Nora finds Leo on her porch with a half-empty bottle of tequila and a proposition. He'll pay a thousand dollars a day to stay for a week. The extra seven grand would give Nora breathing room, but it's the need in his eyes that makes her say yes. Seven days: it's the blink of an eye or an eternity depending on how you look at it. Enough time to fall in love. Enough time to break your heart. Filled with warmth, wit, and wisdom, Nora Goes Off Script is the best kind of love story--the real kind where love is complicated by work, kids, and the emotional baggage that comes with life. For Nora and Leo, this kind of love is bigger than the big screen.
      ",Romance
60,Electric Idol,"
Description
INSTANT NEW YORK TIMES AND USA TODAY BESTSELLER!He was the most beautiful man in Olympus...and if I wasn't careful, he was going to be my death.*A scorchingly hot modern retelling of Psyche and Eros that's as sinful as it is sweet.*In the ultra-modern city of Olympus, there's always a price to pay. Psyche Dimitriou knew she'd have to face Aphrodite's jealous rage eventually, but she never expected her literal heart to be at stake...or for Aphrodite's gorgeous son to be the one ordered to strike the killing blow.Eros has no problem shedding blood. Raised to be his mother's knife in the dark, he's been conditioned to accept that he's more monster than man. But when it comes time to take out his latest target...he can't do it. Confused by his reaction to Psyche's unexpected kindness, he does the only thing he can think of to keep her safe: he binds her to him, body and soul.Psyche didn't expect to find herself married to the glittering city's most dangerous killer, but something about Eros wakens a fire inside her she's never felt before. As lines blur and loyalties shift, Psyche realizes Eros might take her heart after all...and she's not sure she can survive the loss.Deliciously inventive...Red-hot.--Publishers Weekly STARRED for Neon GodsI get shivers just thinking of their interactions. SHIVERS.--Mimi Koehler for The Nerd Daily for Neon Gods?The World of Dark Olympus: Neon Gods (Hades & Persephone)Electric Idol (Eros & Psyche)Wicked Beauty (Achilles & Patroclus & Helen)Radiant Sin (Apollo & Cassandra)
",Romance
61,Wicked Beauty,"
Description
She was the face that launched a thousand ships, the fierce beauty at the heart of Olympus...and she was never ours to claim.*A scorchingly hot modern retelling of Helen of Troy, Achilles, and Patroclus that's as sinful as it is sweet.*In Olympus, you either have the power to rule...or you are ruled. Achilles Kallis may have been born with nothing, but as a child he vowed he would claw his way into the poisonous city's inner circle. Now that a coveted role has opened to anyone with the strength to claim it, he and his partner, Patroclus Fotos, plan to compete and double their odds of winning.Neither expect infamous beauty Helen Kasios to be part of the prize...or for the complicated fire that burns the moment she looks their way.Zeus may have decided Helen is his to give to away, but she has her own plans. She enters into the competition as a middle finger to the meddling Thirteen rulers, effectively vying for her own hand in marriage. Unfortunately, there are those who would rather see her dead than lead the city. The only people she can trust are the ones she can't keep her hands off--Achilles and Patroclus. But can she really believe they have her best interests at heart when every stolen kiss is a battlefield?Deliciously inventive...Red-hot.--Publishers Weekly STARRED for Neon GodsI get shivers just thinking of their interactions. SHIVERS.--Mimi Koehler for The Nerd Daily for Neon GodsThe World of Dark Olympus: Neon Gods (Hades & Persephone)Electric Idol (Eros & Psyche)Wicked Beauty (Achilles & Patroclus & Helen)Radiant Sin (Apollo & Cassandra)
",Romance
62,The Twelve Dates of Christmas,"
Description
'Tis the season for finding romance in this hilarious and uplifting holiday read When it comes to relationships, thirty-four-year-old Kate Turner is ready to say Bah, humbug. The sleepy town of Blexford, England, isn't exactly brimming with prospects, and anyway, Kate's found fulfillment in her career as a designer, and in her delicious side job baking for her old friend Matt's neighborhood café. But then her best friend signs her up for a dating agency that promises to help singles find love before the holidays. Twenty-three days until Christmas. Twelve dates with twelve different men. The odds must finally be in her favor . . . right? Yet with each new date more disastrous than the one before--and the whole town keeping tabs on her misadventures--Kate must remind herself that sometimes love, like mistletoe, shows up where it's least expected. And maybe, just maybe, it's been right under her nose all along. . . .
      ",Romance
63,"ACT Your Age, Eve Brown","
Description
AN INSTANT NEW YORK TIMES BESTSELLERIn Talia Hibbert's newest rom-com, the flightiest Brown sister crashes into the life of an uptight B&B owner and has him falling hard--literally.Featured on Parade, PopSugar, Marie Claire, Oprah Mag, Bustle, Shondaland, CNN.com, Kirkus Magazine, Bookpage, USA Today, Bookish, Bookriot, and more!Eve Brown is a certified hot mess. No matter how hard she strives to do right, her life always goes horribly wrong. So she's given up trying. But when her personal brand of chaos ruins an expensive wedding (someone had to liberate those poor doves), her parents draw the line. It's time for Eve to grow up and prove herself--even though she's not entirely sure how...Jacob Wayne is in control. Always. The bed and breakfast owner's on a mission to dominate the hospitality industry and he expects nothing less than perfection. So when a purple-haired tornado of a woman turns up out of the blue to interview for his open chef position, he tells her the brutal truth: not a chance in hell. Then she hits him with her car--supposedly by accident. Yeah, right.Now his arm is broken, his B&B is understaffed, and the dangerously unpredictable Eve is fluttering around, trying to help. Before long, she's infiltrated his work, his kitchen--and his spare bedroom. Jacob hates everything about it. Or rather, he should. Sunny, chaotic Eve is his natural-born nemesis, but the longer these two enemies spend in close quarters, the more their animosity turns into something else. Like Eve, the heat between them is impossible to ignore... and it's melting Jacob's frosty exterior.
",Romance
64,So This Is Christmas,"
Description
USA Today bestselling author Jenny Holiday concludes her beloved royal Christmas series with an unforgettable romance about a confident American woman and the strait-laced royal advisor who falls hopelessly in love with her.Matteo Benz has spent his life serving at the pleasure of the Eldovian crown. His work is his life and his life, well...he doesn't have much of one. When he is tasked to aid a management consultant who has been flown in to help straighten out the king's affairs, he is instantly disturbed by her brash American manner--as well by an inconvenient attraction to the brainy beauty.Cara Delaney is in Eldovia to help clean up the king's financial affairs, but soon finds herself at odds with the very proper Mr. Benz. As intrigued by his good looks as she is annoyed by his dedication to tradition for its own sake, she slowly begins to see the real man behind the royal throne. As they work together to return Eldovia to its former glory during the country's magical Christmas season, Matteo discovers he is falling hopelessly in love with the unconventional American. But a man who has devoted his life to tradition doesn't change easily. Can he become the man Cara needs, or will their love be another sacrifice to the crown?
",Romance
65,The Co-op,"
Description
They say love and construction don't mix. By that logic, hate and construction may as well be condemned.LaRynn Lavigne and Deacon Leeds had one short and contentious summer fling when they were teens. Certainly nothing to build a foundation on. But a decade later, when their grandmothers have left them with shared ownership of their dilapidated Santa Cruz building, they're thrust back together and have to figure out how to brace up the pieces. LaRynn has the money, but to access her trust, she has to be married. Deacon has the construction expertise, but lacks the funds. A deal is struck: Marry for however long it takes to fix up the property, collect a profit, and cut ties. Thrust into a home without walls, they quickly learn that it's easy to hide behind emotional ones, even in a marriage. But, with all the exposure and pitfalls that come with living with the opposite sex (and none of the perks) they'll also have to learn what it means to truly co-operate as a team.The Co-op is a steamy story about restoration and renovation, and uncovering all the things that build character within ourselves. It's about the never-ending construction project that partnership is, and finding enjoyment at every stage.
",Romance
66,"Pride, Prejudice, and Other Flavors","
Description
Award-winning author Sonali Dev launches a new series about the Rajes, an immigrant Indian family descended from royalty, who have built their lives in San Francisco...It is a truth universally acknowledged that only in an overachieving Indian American family can a genius daughter be considered a black sheep. Dr. Trisha Raje is San Francisco's most acclaimed neurosurgeon. But that's not enough for the Rajes, her influential immigrant family who's achieved power by making its own non-negotiable rules: - Never trust an outsider- Never do anything to jeopardize your brother's political aspirations- And never, ever, defy your familyTrisha is guilty of breaking all three rules. But now she has a chance to redeem herself. So long as she doesn't repeat old mistakes.Up-and-coming chef DJ Caine has known people like Trisha before, people who judge him by his rough beginnings and place pedigree above character. He needs the lucrative job the Rajes offer, but he values his pride too much to indulge Trisha's arrogance. And then he discovers that she's the only surgeon who can save his sister's life.As the two clash, their assumptions crumble like the spun sugar on one of DJ's stunning desserts. But before a future can be savored there's a past to be reckoned with...A family trying to build home in a new land.A man who has never felt at home anywhere.And a choice to be made between the two. 
",Romance
67,Party of Two,"
Description
A chance meeting with a handsome stranger turns into a whirlwind affair that gets everyone talking in this New York Times bestseller.  Dating is the last thing on Olivia Monroe's mind when she moves to LA to start her own law firm. But when she meets a gorgeous man at a hotel bar and they spend the entire night flirting, she discovers too late that he is none other than hotshot junior senator Max Powell. Olivia has zero interest in dating a politician, but when a cake arrives at her office with the cutest message, she can't resist--it is chocolate cake, after all. Olivia is surprised to find that Max is sweet, funny, and noble--not just some privileged white politician, as she assumed him to be. Because of Max's high-profile job, they start seeing each other secretly, which leads to clandestine dates and silly disguises. But when they finally go public, the intense media scrutiny means people are now digging up her rocky past and criticizing her job, even her suitability as a trophy girlfriend. Olivia knows what she has with Max is something special, but is it strong enough to survive the heat of the spotlight?
      ",Romance
68,The Rebel and the Thief,"
Description
From the internationally bestselling author of The Art of Hearing Heartbeats, a moving tale of forbidden love and extraordinary courage in the face of disaster.  Eighteen-year-old Niri and his family live a modest but secure life working in the villa of the wealthy Benzes. But when the pandemic comes, they are all let go, and left staring into the abyss of abject poverty. As their situation grows increasingly desperate, the once rule-abiding monastery student decides he won't wait at the mercy of a corrupt, indifferent government, and rebels against his father's resigned acceptance. Sneaking through the locked-down city at night, past the military patrols, Niri returns to the villa to take what his family needs to survive. Waiting for him there is his childhood friend--and the Benzes' daughter--Mary, who has a bigger plan that will change their lives forever.A universal story of love across social classes, The Rebel and the Thief poignantly shows how adversity can teach us what matters most: courage to resist, will to change, and unconditional trust in each other.
      ",Romance
69,Sweetbitter,"
Description
NATIONAL BESTSELLER - A thrilling novel of the senses and a coming-of-age tale, following a small-town girl into the electrifying world of New York City and the education of a lifetime at one of the most exclusive restaurants in Manhattan. Newly arrived in New York City, twenty-two-year-old Tess lands a job working front of house at a celebrated downtown restaurant. What follows is her education: in champagne and cocaine, love and lust, dive bars and fine dining rooms, as she learns to navigate the chaotic, enchanting, punishing life she has chosen. The story of a young woman's coming-of-age, set against the glitzy, grimy backdrop of New York's most elite restaurants, in Sweetbitter Stephanie Danler deftly conjures the nonstop and high-adrenaline world of the food industry and evokes the infinite possibilities, the unbearable beauty, and the fragility and brutality of being young and adrift.
      ",Romance
70,In The Weeds,"
Description
Evelyn St. James isn't the kind of woman you forget.Beckett Porter certainly hasn't. One incredible weekend in Maine, and he's officially a man distracted. He's not unfamiliar with hot and heavy flings. He knows how it goes. But Evie wove some sort of magic over him during their tumble in the sheets. He can't stop thinking about her laugh. Her hand pressed flat against his chest. Her smiling mouth at his neck.Also, her eyes. And her legs.So when she suddenly appears on his farm as part of a social media contest, he is ... confused. He had no idea that the sweet and sexy woman he met at a bar is actually a global phenomenon: social media influencer Evelyn St. James. When she disappears again, Beckett resolves to finally forget her and move on.But Evelyn St. James has a problem.Feeling disconnected from her work and increasingly unhappy, she's trying to find her way back to something real. She returns to the last place she was happy, Lovelight Farms and the tiny town of Inglewild.It has absolutely nothing to do with the hot farmer she spent two incredible nights with.Nothing at all.In The Weeds is a sweet and steamy second-chance romance about finding your happiness. It features a grumpy farmer, a no-nonsense social media influencer, a small town of busybodies, and four very cute kittens. In The Weeds is a standalone romance and is part of the Lovelight series. 
",Romance
71,Confess,"
Description
From the #1 New York Times bestselling author of It Starts with Us and It Ends with Us,  a novel about risking everything for love--and finding your heart somewhere between the truth and lies. At age twenty-one, Auburn Reed has already lost everything important to her. In her fight to rebuild her shattered life, she has her goals in sight and there is no room for mistakes. But when she walks into a Dallas art studio in search of a job, she doesn't expect to find a deep attraction to the enigmatic artist who works there, Owen Gentry. For once, Auburn takes a chance and puts her heart in control, only to discover that Owen is keeping a major secret from coming out. The magnitude of his past threatens to destroy everything important to Auburn, and the only way to get her life back on track is to cut Owen out of it. To save their relationship, all Owen needs to do is confess. But in this case, the confession could be much more destructive than the actual sin.
      ",Romance
72,The Wall of Winnipeg and Me,"
Description
        Vanessa Mazur knows she's doing the right thing. She shouldn't feel bad for quitting. Being an assistant/housekeeper/fairy godmother to the top defensive end in the National Football Organization was always supposed to be temporary. She has plans and none of them include washing extra-large underwear longer than necessary. But when Aiden Graves shows up at her door wanting her to come back, she's beyond shocked. For two years, the man known as The Wall of Winnipeg couldn't even find it in him to tell her good morning or congratulate her on her birthday. Now? He's asking for the unthinkable. What do you say to the man who is used to getting everything he wants?
      ",Romance
73,The Whittiers,"
Description
In this heartwarming novel from #1 New York Times bestselling author Danielle Steel, adult siblings find their way back home--and back to each other--after loss. Preston and Constance Whittier have built a happy life together, with a brood of six children raised in a beautiful historic Manhattan mansion. Now, with a nearly empty nest, it's easier than ever for the Whittiers to maintain their tradition of a solo romantic ""Wintermoon"" ski trip. But with this year's trip comes tragedy, and suddenly the Whittiers' adult children find themselves reuniting in the family home without their parents for the first time ever. The oldest, Lyle, is reaching a breaking point in his marriage and must decide whether a divorce would be best for him and his two children. Gloria's big job on Wall Street has kept her single at thirty-nine, and growing ever more cynical. The twins, Caroline and Charlie, moved out long ago to start a fashion business that may now be faltering. Benjie, with special needs, is hit hard by the loss of his parents and needs his siblings' help. And Annabelle, the youngest, drops out of college and starts to spin out of control. The eldest four are forced to put aside their personal issues and their grief to keep the family together and support each other and their two youngest siblings. Selling the house, along with all the memories that live in its walls, feels like yet another devastating loss. Could there be another way, as unconventional as it seems? In The Whittiers,  Danielle Steel delivers an inspiring story about the everlasting bonds of one unforgettable family.
      ",Romance
74,Angelika Frankenstein Makes Her Match,"
Description
From USA Today bestselling author of The Hating Game Sally Thorne comes something a little unexpected... a historical rom-com that imagines Victor Frankenstein's sheltered younger sister, and her attempts to create the perfect man. For generations, every Frankenstein has found their true love and equal, unlocking lifetimes of blissful wedded adventure. Clever, pretty (and odd) Angelika Frankenstein has run out of suitors and fears she may become the exception to this family rule. When assisting in her brother Victor's ground-breaking experiment to bring a reassembled man back to life, she realizes that having an agreeable gentleman convalescing in the guest suite might be a chance to let a man get to know the real her. For the first time, Angelika embarks upon a project that is all her own. When her handsome scientific miracle sits up on the lab table, her hopes for an instant romantic connection are thrown into disarray. Her resurrected beau (named Will for the moment) has total amnesia and is solely focused on uncovering his true identity. Trying to ignore their heart-pounding chemistry, Angelika reluctantly joins the investigation into his past, hoping it will bring them closer. But when a second suitor emerges to aid their quest, Angelika wonders if she was too hasty inventing a solution. Perhaps fate is not something that can be influenced in a laboratory? Or is Will (or whatever his name is!) her dream man, tailored for her in every way? And can he survive what was done to him in the name of science, and love?Filled with carriages, candlesticks, and corpses, Angelika Frankenstein Makes Her Match is the spooky-season reimagining of the well-known classic that reminds us to never judge a man by his cadaver!
",Romance
75,Jane Eyre,"
Description
Charlotte Brontë's moving masterpiece - the novel that has been teaching true strength of character for generations (The Guardian). Nominated as one of America's best-loved novels by PBS's The Great American Read A novel of intense power and intrigue, Jane Eyre has dazzled generations of readers with its depiction of a woman's quest for freedom. Having grown up an orphan in the home of her cruel aunt and at a harsh charity school, Jane Eyre becomes an independent and spirited survivor-qualities that serve her well as governess at Thornfield Hall. But when she finds love with her sardonic employer, Rochester, the discovery of his terrible secret forces her to make a choice. Should she stay with him whatever the consequences or follow her convictions, even if it means leaving her beloved? This updated Penguin Classics edition features a new introduction by Brontë scholar and award-winning novelist Stevie Davies, as well as comprehensive notes, a chronology, further reading, and an appendix. For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.
      ",Romance
76,All the Feels,"
Description
Following Spoiler Alert, Olivia Dade returns with another utterly charming romantic comedy about a devil-may-care actor--who actually cares more than anyone knows--and the no-nonsense woman hired to keep him in line.An absolutely witty, swoon worthy behind the scenes romp! Delightful from beginning to end!--Julie Murphy, #1 New York Times bestselling author of Dumplin'Alexander Woodroe has it all. Charm. Sex appeal. Wealth. Fame. A starring role as Cupid on TV's biggest show, Gods of the Gates. But the showrunners have wrecked his character, he's dogged by old demons, and his post-show future remains uncertain. When all that reckless emotion explodes into a bar fight, the tabloids and public agree: his star is falling.Enter Lauren Clegg, the former ER therapist hired to keep him in line. Compared to her previous work, watching over handsome but impulsive Alex shouldn't be especially difficult. But the more time they spend together, the harder it gets to keep her professional remove and her heart intact, especially when she discovers the reasons behind his recklessness...not to mention his Cupid fanfiction habit.When another scandal lands Alex in major hot water and costs Lauren her job, she'll have to choose between protecting him and offering him what he really wants--her. But he's determined to keep his improbably short, impossibly stubborn, and extremely endearing minder in his life any way he can. And on a road trip up the California coast together, he intends to show her exactly what a falling star will do to catch the woman he loves: anything at all. 
",Romance
77,"Kiss Me, Catalina","
Description
Dreams come true for an untamable rising star and a mariachi idol in a rousing romance about passion, fame, and family by USA Today bestselling author Priscilla Oliveras.Ambitious San Antonio singer Catalina ""Cat"" Capuleta gets the chance of a lifetime when she joins superstar heartthrob and fellow mariachi Patricio Galán on his seven-week concert tour. Demanding and arrogant, Patricio challenges Cat on every level, as an artist and as a woman. But headstrong Cat is determined to be his match. No matter how seductive Patricio's baritone voice, Cat's eyes are only on the prize: success and making her familia proud.No woman gets under Patricio's skin like Cat. Her talent mesmerizes. Her passion is thrilling. And her drive, stemming from an old unhealed family wound, exposes a vulnerability he secretly recognizes in himself.When the duo hits the road, the sparks don't just fly--they detonate. Stage by stage, as each reckons with the past--and with each other's quick-fire personalities--they bring crowds to their feet, and Cat's long-held dreams come true. Will their road romance go up in flames? Or could making music together kindle the most rapturous love song of their lives?
",Romance
78,Can't Resist Her,"
Description
Two very determined women--in love, at odds, and risking a lot on a second chance.After years away from home, Summer Graves is back in Austin, Texas, to accept a new teaching position. Of all the changes to the old neighborhood, the most dispiriting one is the slated demolition of the high school her grandmother founded. There's no way she can let developers destroy her memories and her family legacy. But the challenge stirs memories of another kind.On the architectural team revitalizing the neighborhood, hometown girl Aiko Holt is all about progress. Then she sees Summer again. Some things never change.Neither can forget the kiss they shared at their senior-year dance. Neither can back down from her unwavering beliefs about what's right for the neighborhood.For now, the only thing Summer and Aiko are willing to give in to is a heat that still burns. But can two women with so much passion--for what once was and what could be--agree to disagree long enough to fall in love?
",Romance
79,Well Met,"
Description
All's faire in love and war for two sworn enemies who indulge in a harmless flirtation in a laugh-out-loud rom-com from debut author Jen DeLuca. Emily knew there would be strings attached when she relocated to the small town of Willow Creek, Maryland, for the summer to help her sister recover from an accident, but who could anticipate getting roped into volunteering for the local Renaissance Faire alongside her teenaged niece? Or that the irritating and inscrutable schoolteacher in charge of the volunteers would be so annoying that she finds it impossible to stop thinking about him? The faire is Simon's family legacy and from the start he makes clear he doesn't have time for Emily's lighthearted approach to life, her oddball Shakespeare conspiracy theories, or her endless suggestions for new acts to shake things up. Yet on the faire grounds he becomes a different person, flirting freely with Emily when she's in her revealing wench's costume. But is this attraction real, or just part of the characters they're portraying? This summer was only ever supposed to be a pit stop on the way to somewhere else for Emily, but soon she can't seem to shake the fantasy of establishing something more with Simon or a permanent home of her own in Willow Creek.
      ",Romance
80,Offshore,"
Description
Penelope Fitzgerald's Booker Prize-winning novel of loneliness and connecting is set among the houseboat community of the Thames and has a new introduction from Alan Hollinghurst.On the Battersea Reach, a mixed bag of the slightly disreputable, the temporarily lost, and the patently eccentric live on houseboats, rising and falling with the tides of the Thames. There is good-natured Maurice, by occupation a male prostitute, by chance a receiver of stolen goods. And Richard, an ex-navy man whose boat, much like its owner, dominates the Reach. Then there is Nenna, an abandoned wife and mother of two young girls running wild on the muddy foreshore, whose domestic predicament, as it deepens, will draw this disparate community together.A novel the Booker judges deemed flawless, Offshore is one of Fitzgerald's greatest triumphs.""A marvelous achievement: strong, supple, humane, ripe, generous, and graceful.""--Sunday Times
",Romance
81,Yours Truly,"
Description
A novel of terrible first impressions, hilarious second chances, and the joy in finding your perfect match from ""a true talent"" (Emily Henry, #1 New York Times bestselling author).  Dr. Briana Ortiz's life is seriously flatlining. Her divorce is just about finalized, her brother's running out of time to find a kidney donor, and that promotion she wants? Oh, that's probably going to the new man-doctor who's already registering eighty-friggin'-seven on Briana's ""pain in my ass"" scale. But just when all systems are set to hate, Dr. Jacob Maddox completely flips the game . . . by sending Briana a letter.  And it's a really good letter. Like the kind that proves that Jacob isn't actually Satan. Worse, he might be this fantastically funny and subversively likeable guy who's terrible at first impressions. Because suddenly he and Bri are exchanging letters, sharing lunch dates in her ""sob closet,"" and discussing the merits of freakishly tiny horses. But when Jacob decides to give Briana the best gift imaginable--a kidney for her brother--she wonders just how she can resist this quietly sexy new doctor . . . especially when he calls in a favor she can't refuse. ""Abby Jimenez's words...sprinkle humor and warmth all over my life."" -Ali Hazelwood, New York Times bestselling author of The Love Hypothesis 
",Romance
